id	branches	solutions	difficulty ratio
ec2b8d15037946af	1845	375	0.2032520325203252
5dc02719fab8346e	1058	89	0.08412098298676748
f7ecd1029a4583b6	861	112	0.13008130081300814
a0c4bd78f9156e23	594	88	0.14814814814814814
6be248f95c0a731d	1865	784	0.42037533512064346
ab79610e5f48d3c2	165	30	0.18181818181818182
dc9a31f726b4e508	389	63	0.16195372750642673
67b8a23c901e5df4	1982	460	0.23208879919273462
3e75b4cfd9a82160	573	50	0.08726003490401396
149768ca25d0b3fe	70	11	0.15714285714285714
425f013bcda876e9	1616	391	0.24195544554455445
8eba59c134df7062	202	38	0.18811881188118812
ced57b894613f02a	2511	764	0.3042612504978096
821395704cef6adb	1813	565	0.3116381687810259
d012359ae87f6c4b	571	22	0.03852889667250438
d46e7a2f0cb83159	1088	152	0.13970588235294118
40ceb96da32f8571	1819	837	0.4601429356789445
ea1f69b4c8735d20	688	182	0.26453488372093026
a259641c870fd3be	325	12	0.036923076923076927
df542130c8ab9e76	1101	225	0.20435967302452315
805f7de23c6ab419	1358	613	0.45139911634756996
8b56cd10e9af2374	1683	391	0.23232323232323232
846902a1ed73c5fb	3364	1578	0.4690844233055886
e8216fc3db9a4075	752	90	0.1196808510638298
38024ced57ba6f19	3903	1087	0.2785037150909557
9586bf47ca3e1d02	328	51	0.15548780487804878
e57fc892d3a6401b	2175	524	0.24091954022988507
5ef73a086db92c14	410	33	0.08048780487804878
6740cba9e5f82d13	1519	522	0.3436471362738644
13b09df4856ea7c2	1370	342	0.24963503649635035
dbf368a25c4e7019	890	140	0.15730337078651685
6345d1fba7902e8c	468	83	0.17735042735042736
51f023749ed8a6bc	2880	1100	0.3819444444444444
6cb31ea20897d5f4	270	45	0.16666666666666666
e0fc643795ab8d12	387	43	0.1111111111111111
8e21b963fd04ca57	3919	1695	0.4325082929318704
540c69a37feb21d8	797	215	0.2697616060225847
a726b30c89541def	2129	659	0.3095349929544387
1b5c2de6fa483079	554	162	0.2924187725631769
70192feabcd86345	1255	300	0.23904382470119523
3fdb5408e67a91c2	909	169	0.1859185918591859
518970dcf46a3be2	1069	317	0.29653882132834425
235a1fc074968deb	243	33	0.13580246913580246
326e08dfa59b1c47	2100	512	0.2438095238095238
45d1c2b7639afe08	927	190	0.20496224379719524
40c76b95a3df821e	1369	546	0.39883126369612854
8215db40f37ce9a6	1771	361	0.20383963862224733
db12c759e3046a8f	616	111	0.18019480519480519
b021cad57986f34e	1322	197	0.14901664145234494
04a18b7356d9e2cf	560	63	0.1125
831dceb09674f25a	221	31	0.14027149321266968
6a4d3875cb1920fe	788	91	0.11548223350253807
ac4063b5e27df819	2096	806	0.3845419847328244
4e765cbad21f3098	319	16	0.050156739811912224
0356e7d8c4192fba	1180	417	0.35338983050847456
c954e6d8702af13b	919	120	0.1305767138193689
fd0269c1be3a4875	225	17	0.07555555555555556
2d9106cf3ab8457e	324	73	0.22530864197530864
a20576e3c8b149df	3038	810	0.2666227781435155
d5e23649ba0f81c7	84	1	0.011904761904761904
48d95f321aec067b	708	88	0.12429378531073447
d16a48bf70ec3952	1459	150	0.10281014393420151
e213b6c07fd5a894	1005	268	0.26666666666666666
54701638fea9cd2b	3177	918	0.28895184135977336
c4be01af9325d867	918	300	0.32679738562091504
1ab7cfe985620d34	534	156	0.29213483146067415
1408a235eb76cfd9	1575	171	0.10857142857142857
2bc4d8e7a6f05913	836	61	0.0729665071770335
90ba18f3ed2c5647	462	75	0.16233766233766234
e20876c139df54ab	812	169	0.20812807881773399
72b960d1cea3f854	384	33	0.0859375
dfb0936e412a7c85	697	73	0.10473457675753228
ebf0d315c467a982	934	420	0.44967880085653106
e7809afd3c4b2615	265	14	0.052830188679245285
9e7814bc56fd230a	605	76	0.1256198347107438
158b0df4a2e369c7	1257	144	0.11455847255369929
9375ab02ecd1468f	912	159	0.17434210526315788
1c462735eba80f9d	578	124	0.21453287197231835
6b98a45d7cef1302	632	64	0.10126582278481013
df8cbe3197a46502	398	56	0.1407035175879397
f5402376ebd1a98c	2803	1246	0.4445237245808063
049a8d6e12b7c5f3	1842	851	0.46199782844733983
c137e2ba946f580d	277	59	0.21299638989169675
1e9ba830657f24cd	2148	396	0.18435754189944134
d80fb59716a23c4e	440	40	0.09090909090909091
9e23865fb0ad74c1	1484	236	0.15902964959568733
49128ea7bd560c3f	1708	458	0.2681498829039813
ae74680195dc2f3b	1722	574	0.3333333333333333
162e9c3bdf45078a	302	93	0.3079470198675497
5672ca93deb8104f	257	59	0.22957198443579765
59a01dc7642fe83b	2415	793	0.32836438923395445
0ab1635d847e29cf	1558	401	0.2573812580231066
c831a9ed470256bf	1555	332	0.2135048231511254
a0d5e82bc176f394	754	265	0.35145888594164454
26597c014a83bfde	2126	222	0.10442144873000941
e20dba1f598c3467	1679	107	0.06372840976771887
1ab305629cef84d7	3309	1471	0.4445451798126322
c710b4daf382e659	1467	260	0.17723244717109748
b32ae50cdf769148	4415	1097	0.24847112117780296
b20c385a7f4d9e61	212	33	0.15566037735849056
57ac2038fb1946ed	1484	209	0.1408355795148248
8cf7e4590db3126a	3909	588	0.15042210283960092
980dc5674ea2bf13	658	117	0.1778115501519757
9a76e1dc3f58b402	570	31	0.054385964912280704
7f02ca84bd13e659	2185	519	0.23752860411899313
61c7430e2f95a8db	427	38	0.08899297423887588
aedf8c735910642b	1488	360	0.24193548387096775
d9b6c835a2470fe1	1554	273	0.17567567567567569
0ce94563ab8721fd	280	74	0.2642857142857143
593f48216bed7a0c	5241	3006	0.5735546651402404
a3750e2f94d6b8c1	977	268	0.2743091095189355
f1376425c0b9dea8	1756	378	0.2152619589977221
b957fde2c046a813	4904	1574	0.3209624796084829
1572436e0afd9c8b	1338	201	0.15022421524663676
9380a62154cfedb7	517	72	0.13926499032882012
0e51f4928a63dcb7	2834	235	0.08292166549047283
3e7c2d85904fb6a1	92	12	0.13043478260869565
562e79ad81c03bf4	882	73	0.08276643990929705
3a5810f9b462dce7	85	12	0.1411764705882353
1b968ef72c540ad3	1619	569	0.35145151327980234
176d523fb9c048ea	398	19	0.04773869346733668
9d76af8c2e03b154	895	197	0.2201117318435754
ea6745983fdb10c2	1143	292	0.2554680664916885
23cf7b96e015d8a4	678	46	0.06784660766961652
a6739c1085fb2ed4	1475	270	0.18305084745762712
6451e82ca03dfb79	842	207	0.24584323040380046
db04f837e256ca91	3457	1898	0.5490309516922187
38bface02946d157	407	15	0.036855036855036855
7bac3469f0158e2d	2205	820	0.37188208616780044
ba70cd513f96e842	2623	379	0.14449104079298514
804162aed9375cfb	394	59	0.14974619289340102
30b967c8fe5421da	2119	628	0.2963662104766399
8b32c7e56d04fa91	1514	310	0.2047556142668428
2e3ba6f71980dc45	2293	807	0.3519406890536415
d908e5bfa213647c	2577	1192	0.46255335661622043
17568ab302f4ecd9	1008	243	0.24107142857142858
7bfa480219dec365	1534	242	0.1577574967405476
bad4c83190e7652f	263	15	0.057034220532319393
c0fad72be1936485	108	28	0.25925925925925924
b128ea4f560397cd	805	79	0.09813664596273292
19be8c4f27d53a06	580	193	0.33275862068965517
ba208c76e45139df	2491	339	0.13608992372541148
3be7f28c5d4610a9	394	38	0.09644670050761421
74dc326e580abf91	693	217	0.31313131313131315
2fc86a9b1403ed57	4345	1372	0.315765247410817
ba0df4567319e2c8	968	199	0.20557851239669422
ef3074b968a5c21d	3106	1147	0.3692852543464263
c26408afed5b7139	270	19	0.07037037037037037
a5f9043b2d78ec61	838	196	0.23389021479713604
2e6ac90f1d5348b7	954	86	0.09014675052410902
51c794830da2fe6b	1426	163	0.11430575035063113
5f01b264d73cae98	799	152	0.1902377972465582
43f96cd520be78a1	3174	1202	0.37870195337114054
459e83206cf17dba	1280	328	0.25625
ad918640f73eb2c5	841	146	0.17360285374554102
2b8304e976fd1ac5	147	12	0.08163265306122448
de7249f38c5106ab	2361	679	0.2875900042354934
b651492ac0fe873d	1150	219	0.19043478260869565
e6b0a4735fc1d829	1333	235	0.17629407351837958
e6125d407fc8ab93	2776	742	0.2672910662824208
83b94e576dfc012a	365	67	0.18356164383561643
ba912e65cdf73084	3268	809	0.24755201958384332
a08c546bf931ed72	220	51	0.2318181818181818
ebd7a913cf208456	1915	777	0.4057441253263708
68f0321da4597bce	907	257	0.28335170893054024
617ba20859f4ed3c	3270	1512	0.46238532110091746
cd84a620ef1539b7	2277	537	0.23583662714097497
42eb50d86f93ac17	519	104	0.2003853564547206
3f876ae04d5b21c9	211	38	0.18009478672985782
a21d794ebc0865f3	293	49	0.16723549488054607
2be9c8a1756304df	408	44	0.10784313725490197
bf54801629dc73ae	2342	398	0.1699402220324509
8ab17ec509246df3	391	25	0.0639386189258312
ca07e25918f364bd	502	54	0.10756972111553785
5f247bca3689e01d	538	104	0.19330855018587362
309fe84621dac5b7	2241	479	0.213743864346274
0d673e15c248fb9a	1082	416	0.3844731977818854
bd31c57a96e2f480	799	118	0.1476846057571965
3f7ac5b1de068492	637	46	0.07221350078492936
892f34de517c0ba6	1761	325	0.1845542305508234
a9d47215f603ebc8	945	325	0.3439153439153439
bc0ea59d7423861f	1870	471	0.2518716577540107
c89ea746b235df01	1126	282	0.25044404973357015
9dc8b0163745afe2	830	193	0.2325301204819277
4107d58ba6ef923c	1528	139	0.09096858638743456
c80f23e5da69417b	677	106	0.15657311669128507
1cde298403fa6b75	1397	200	0.14316392269148176
4fcbde20785a3196	379	63	0.1662269129287599
cb9ae215460d7f38	962	296	0.3076923076923077
40bf5a6712ec938d	1270	367	0.2889763779527559
fd58b4e37201c6a9	1354	377	0.27843426883308714
a96cb21e40fd5783	645	162	0.25116279069767444
9305cea216df847b	654	100	0.1529051987767584
523bd97f0ae486c1	116	15	0.12931034482758622
15cf0672ba4ed398	333	17	0.05105105105105105
153b2947ea608fdc	673	94	0.13967310549777118
654a18be273dfc09	633	182	0.28751974723538704
cd13e89b452a067f	5101	982	0.19251127229954912
ae4326fc8b01d957	2428	399	0.164332784184514
7f6e8c5d1b349a20	632	30	0.04746835443037975
b24cf56ed1a09837	1157	401	0.3465859982713915
931db652c8ae40f7	783	71	0.09067688378033206
52ed6c7fa0348b91	237	35	0.14767932489451477
e749f31526abc08d	3621	1293	0.35708367854183926
241c0f39ed7a56b8	514	36	0.07003891050583658
1d9b5f6832ec7a40	2750	1012	0.368
6eb19f73c5402a8d	1853	317	0.17107393416082028
45ea0f93cd86b127	374	63	0.16844919786096257
21574f3b98e6a0cd	2230	516	0.23139013452914797
7ecb423f6019d58a	3091	719	0.23261080556454222
0d954816ca2e7b3f	1660	354	0.21325301204819277
6a85cdb1e7f09432	1407	312	0.22174840085287847
f5d9e8304a216cb7	1038	196	0.18882466281310212
a364eb57f2cd0198	604	115	0.19039735099337748
e5bcd6279a01483f	830	163	0.1963855421686747
a8c2b37154de9f60	1803	506	0.2806433721575152
0f31ac47eb95628d	4096	1169	0.285400390625
0ced4632b897a15f	1045	143	0.1368421052631579
d604f8319ce75ba2	648	156	0.24074074074074073
18bc4e7596df0a32	242	48	0.19834710743801653
ea13b652cd9840f7	655	85	0.1297709923664122
61094a27c3bfde85	564	82	0.1453900709219858
b6e9584df0a1732c	1205	128	0.10622406639004149
c3219f57a64e8bd0	195	65	0.3333333333333333
1d7c92a036845efb	2165	710	0.3279445727482679
f4893c015ae6b7d2	1956	584	0.2985685071574642
a91d432b0e6857fc	1145	198	0.17292576419213973
1f023754d9a8bec6	1596	505	0.31641604010025065
502f498a7c31bd6e	435	59	0.135632183908046
14f258c0deb36a97	1576	409	0.25951776649746194
8fa10db25ce36749	1908	354	0.18553459119496854
2345abc17fe06d98	3407	1152	0.33812738479600823
9dc4e6082ab57f31	2463	742	0.30125862768980916
6c80ae145d37b9f2	1012	137	0.13537549407114624
1db2cf39457e06a8	912	320	0.3508771929824561
b92f5dea1c748036	1301	185	0.14219830899308225
694e513b2cfd708a	1068	150	0.1404494382022472
c6ebd12378a5f409	339	87	0.25663716814159293
eb7fa23d659c1804	2553	621	0.24324324324324326
1f28ca475e0bd396	738	179	0.24254742547425473
76c9fdabe5084312	1330	239	0.17969924812030075
92461febdca85307	2104	1046	0.49714828897338403
b86dec4710fa5239	399	10	0.02506265664160401
2fcd79083ab456e1	599	113	0.18864774624373956
f6a1c7253b804ed9	3072	967	0.3147786458333333
b0e18729365f4adc	573	216	0.3769633507853403
9b873fd0aec16245	1722	277	0.16085946573751453
4261903f7aedc8b5	1775	67	0.03774647887323944
81f7632eba5094dc	693	210	0.30303030303030304
c7fbd6801e432a95	1762	464	0.2633371169125993
6eab5798d104cf23	1662	224	0.13477737665463296
673ab0d584ce921f	300	46	0.15333333333333332
5ce62a73418b09df	2059	572	0.277804759592035
4b76ef9a80352cd1	2143	244	0.1138590760615959
c43759e0ba8f61d2	448	28	0.0625
bc84f56e1d97032a	1430	242	0.16923076923076924
598c6e0a4d3b12f7	917	230	0.25081788440567065
03fd9ea657c84b12	840	144	0.17142857142857143
cdba40126573ef98	3976	1724	0.4336016096579477
1b7632d4f085ec9a	2939	1241	0.4222524668254508
8219cb54a673d0fe	443	49	0.11060948081264109
96540b3da8712cfe	691	104	0.15050651230101303
acd59ef13046b827	3547	1485	0.41866365943050465
0cfb169732845dae	501	157	0.313373253493014
7b560da43f89c12e	1052	226	0.21482889733840305
403b51c97fe68da2	1762	303	0.17196367763904655
abfc809342e1d567	462	136	0.2943722943722944
098a275debc4613f	839	90	0.10727056019070322
7df3c2645b8ae019	1230	172	0.13983739837398373
80c5f937a4b1d62e	122	18	0.14754098360655737
069d18c32fb5ea47	1012	193	0.1907114624505929
df0e5983bc12746a	1916	702	0.3663883089770355
08baf19576ed32c4	2359	659	0.2793556591776176
6ae1907d4bf25c83	1638	198	0.12087912087912088
4052ca138ebf7d96	328	73	0.2225609756097561
23ac5de6071849bf	739	221	0.29905277401894453
5ae29c037b18df64	606	95	0.15676567656765678
1db78c09ae423f56	496	43	0.08669354838709678
2e98fda3654c07b1	328	57	0.17378048780487804
950bd3281fa476ec	1483	431	0.29062710721510454
36ce9254a87fbd10	843	200	0.2372479240806643
d8fb61a0594c2e73	1114	373	0.3348294434470377
05e3c72d48169abf	352	60	0.17045454545454544
e8cfb3102d546a97	4473	1779	0.397719651240778
3ac5be6879d2f410	836	312	0.37320574162679426
71bac4d903e68f25	1899	466	0.24539231174302265
864d7fe9bc10a235	663	175	0.26395173453996984
130e97bd8f6c5a24	457	51	0.11159737417943107
b0698cfe4237a15d	1047	214	0.2043935052531041
8025bc6319aed47f	1561	362	0.2319026265214606
231bfc896ade0574	479	107	0.22338204592901878
42b5cea9df108673	1771	245	0.1383399209486166
3608a157bfe29d4c	2987	883	0.29561432875795113
6f013a97dc842b5e	143	29	0.20279720279720279
986aecf7521d4b30	622	71	0.11414790996784566
ed83645cbf0971a2	285	53	0.18596491228070175
61cd9bae208437f5	987	117	0.11854103343465046
51de403b7fc89a26	2565	921	0.35906432748538014
93cd05aebf128467	802	213	0.2655860349127182
b07584edfc23a169	622	126	0.20257234726688103
dc02ef98467153ab	2105	672	0.3192399049881235
8ad4f0b7c391e562	249	104	0.41767068273092367
a31e725d6f98b04c	1572	413	0.2627226463104326
319604a2875ebfdc	2704	1185	0.4382396449704142
7a6d315498c0efb2	768	75	0.09765625
765ef90cb482d13a	1077	379	0.3519034354688951
3db0f845ce71a629	976	73	0.07479508196721311
57f04b9168d3c2ae	1521	363	0.23865877712031558
456a280f7dcb19e3	1150	148	0.12869565217391304
f4eb5d06c3a71982	887	89	0.10033821871476889
ed983f7410ab2c65	3050	1380	0.4524590163934426
f0d5ce2164897a3b	2237	385	0.17210549843540457
f07bc149e65d32a8	1806	713	0.3947951273532669
8df27c31945b06ea	1117	64	0.05729632945389436
178e952dab3046cf	1890	335	0.17724867724867724
dc318546a0f79be2	914	138	0.15098468271334792
129036efdb8c5a47	1658	400	0.24125452352231605
7d048a23f1c56e9b	546	65	0.11904761904761904
12ce9d3b40a85f76	1309	430	0.3284950343773873
564f3ea29701db8c	496	105	0.21169354838709678
c3eb9512da67840f	1808	621	0.3434734513274336
647fde295ba8310c	2039	485	0.2378616969102501
b73fa6201ecd9458	301	29	0.09634551495016612
3f80d721546beac9	565	107	0.18938053097345134
d0461af5e2879b3c	2897	1209	0.4173282706247843
e50bdf9a274c1386	1092	256	0.23443223443223443
843de50b6a7c12f9	569	83	0.14586994727592267
4c0a8d96efb57123	597	73	0.12227805695142378
03f87c9eba62541d	1421	347	0.2441942294159043
751ea9b8fd03426c	522	56	0.10727969348659004
a12fd8905b6ec347	366	36	0.09836065573770492
65732bd1f0ce4a89	1046	107	0.1022944550669216
739dcfb42ae50861	1306	218	0.1669218989280245
c41b0a958d7e632f	469	64	0.13646055437100213
9647c3bf15a2de80	1119	488	0.4361036639857015
b148957ecafd6320	431	13	0.030162412993039442
0c46d571e39bfa82	446	43	0.09641255605381166
bd52647f3c08e19a	727	34	0.04676753782668501
9b16e347d8ac5f20	414	97	0.23429951690821257
2fc36d40e9571ba8	1704	249	0.14612676056338028
afc0b7329e68d415	534	206	0.3857677902621723
e137689d542a0cfb	1888	369	0.1954449152542373
07a149fd2b5368ec	412	101	0.24514563106796117
f52867d4c930eab1	1034	220	0.2127659574468085
7492ce01fd8b536a	492	93	0.18902439024390244
c5df0674eab32819	626	175	0.2795527156549521
8f23a4c56b907de1	741	235	0.31713900134952766
0c1d8275fb96ea34	991	177	0.17860746720484358
d0628957f4b3eca1	3132	1263	0.40325670498084293
cd952708bfa4316e	368	16	0.043478260869565216
2368c7fb5de1409a	147	9	0.061224489795918366
e935bc12a8f0d674	1073	371	0.34575955265610436
b1345d80276cea9f	1212	142	0.11716171617161716
13f5d7b9c84e062a	1336	484	0.36227544910179643
9aef43bcd7108526	367	9	0.02452316076294278
1b42d53079c6f8ae	1812	494	0.2726269315673289
86f19ae723d5b0c4	2871	1005	0.3500522466039707
9217ef0b84c3a65d	622	91	0.14630225080385853
d12063be7a84fc95	661	105	0.1588502269288956
eb925c6f8730d4a1	636	131	0.2059748427672956
f8d5e4c6b7a90312	626	40	0.06389776357827476
651dafc48b2379e0	2248	518	0.2304270462633452
f51920a8de763bc4	747	98	0.13119143239625167
76f04329dcbe85a1	144	20	0.1388888888888889
9e215a7cb4fd6803	2024	630	0.31126482213438733
53b8c4619a2e07df	902	181	0.2006651884700665
ab9128ef05743cd6	735	275	0.3741496598639456
e218d04a69bf375c	2075	380	0.18313253012048192
46f01375e29ab8cd	314	22	0.07006369426751592
9d67502b48f31eac	1102	399	0.3620689655172414
a071fb352ec9d486	570	46	0.08070175438596491
7014f8c53deab962	1275	610	0.47843137254901963
ed4509f32168c7ab	383	62	0.1618798955613577
edc482b013f76a95	1737	42	0.024179620034542316
b6f9372e8051ac4d	1344	328	0.24404761904761904
2d1ab065ce37f489	619	30	0.048465266558966075
06a235ecfd89147b	762	251	0.3293963254593176
ed2fb8a1674395c0	886	182	0.2054176072234763
9a01c87e5db346f2	1841	537	0.29168929929386206
6e94ac8bf3102d57	3671	1337	0.3642059384363934
e4617085ba32fcd9	632	84	0.13291139240506328
1ea6207b35d9f84c	478	82	0.17154811715481172
7e20b35619c84fda	1432	220	0.15363128491620112
efb9738c520461da	2061	725	0.35177098495875786
45e186b903dc27fa	506	142	0.28063241106719367
8d9a50b3421f76ec	970	200	0.20618556701030927
3256d0f41c9e78ba	275	14	0.05090909090909091
8659ac2d31efb740	760	93	0.12236842105263158
146ba503cd7f89e2	1381	208	0.15061549601737872
94fd603712e8a5bc	624	224	0.358974358974359
d82eba0f93c61547	1487	367	0.24680564895763282
ef42075dba38c196	63	7	0.1111111111111111
ae7489bdcf025631	702	92	0.13105413105413105
160cadef9738b254	1341	406	0.30275913497390006
513ade7c64b8f920	905	276	0.30497237569060776
dfba84e059c21376	2268	909	0.4007936507936508
63a5bfd470e912c8	2375	269	0.11326315789473684
68d2073154abec9f	868	77	0.08870967741935484
2d456c8efb37109a	224	23	0.10267857142857142
d57fa94be8206c31	1364	499	0.3658357771260997
abc5674d02e13f89	4160	1058	0.25432692307692306
b026738549de1acf	1549	329	0.21239509360877987
10fd3c952e48a6b7	2141	568	0.26529659037832787
ba21946fc80375de	3752	291	0.07755863539445629
8a3956f4ecbd7201	279	75	0.26881720430107525
3084965daef21cb7	328	62	0.18902439024390244
50f7189dc6234eab	2290	710	0.31004366812227074
d0852f371eca469b	889	295	0.33183352080989875
d9e17f2ab6c03458	315	23	0.07301587301587302
7dc6a91483feb520	3784	1199	0.3168604651162791
426950ea7fc81b3d	1649	313	0.18981200727713765
071dbc3594a2f86e	977	156	0.15967246673490276
dea417bc09f32658	971	220	0.22657054582904224
203b974d8ce5a61f	1643	269	0.16372489348752284
43f9817ba2065ecd	380	88	0.23157894736842105
981de043f5b2c76a	349	20	0.05730659025787966
ecb923f78465ad10	2080	541	0.26009615384615387
4e623ca908b7df51	2123	216	0.1017428167687235
d5c2a13b7409fe68	1797	353	0.19643850862548692
e8bc60f9a2d75134	236	53	0.2245762711864407
375b29cdefa81460	336	36	0.10714285714285714
392e6d7f08bc1a54	445	125	0.2808988764044944
d90b653f74ca182e	2221	444	0.19990995047276003
49ce68f35d721b0a	911	196	0.21514818880351264
8d342190a7be65cf	222	29	0.13063063063063063
869b3feda754c012	291	22	0.07560137457044673
73925de1cb64f08a	747	147	0.19678714859437751
a5fc832d9b46017e	3191	1282	0.40175493575681603
53846acd7190e2fb	675	105	0.15555555555555556
d170ea26f483c59b	901	267	0.29633740288568255
41bed9cf2a675083	840	115	0.13690476190476192
cf49b81e0376a25d	2077	398	0.19162253249879635
3c8450ef671d9a2b	360	85	0.2361111111111111
de649cf75132a80b	1791	583	0.32551647124511446
3617abce9825df04	667	78	0.11694152923538231
47cb082afed16395	566	133	0.23498233215547704
b7dcea16f3058924	1610	316	0.19627329192546583
6b0fa489c1e7d532	183	12	0.06557377049180328
507643dfc91b82ae	788	172	0.2182741116751269
7fb9ed13568c042a	1793	180	0.1003904071388734
730cbe9d6a152f84	2103	404	0.19210651450309082
6fe78c43a902bd15	1136	185	0.16285211267605634
d10426578abec93f	1950	587	0.301025641025641
5408dfeac21b6937	2120	582	0.27452830188679245
6bfcd19847a3e520	1918	395	0.2059436913451512
8e2b53dc970fa164	137	18	0.13138686131386862
2e73b956cf4d10a8	65	9	0.13846153846153847
d7f294b3e056a8c1	1435	363	0.2529616724738676
f019e7623b45dca8	2459	706	0.28710858072387146
f620ae4873c9d51b	1957	187	0.09555442003065917
b310a857fed92c46	2706	911	0.33665927568366594
2641a750c93fde8b	2214	354	0.15989159891598917
412fa675803eb9dc	5253	2034	0.38720731010850945
4cf26a0bde918357	264	50	0.1893939393939394
f01dc5e64ba38792	634	151	0.23817034700315456
3afb026e17584d9c	1273	359	0.2820109976433621
65d1298aeb7cf340	820	228	0.2780487804878049
ae941fb526738cd0	956	151	0.1579497907949791
58c0aed1694f723b	1436	414	0.2883008356545961
0f761dbe43c8529a	1102	235	0.2132486388384755
89f321a7ec0654bd	251	47	0.18725099601593626
740f19d362cea8b5	330	56	0.1696969696969697
85fc1230ab4d9e67	1152	266	0.2309027777777778
9845a172e6fbcd03	280	62	0.22142857142857142
482e39bca610fd75	279	15	0.053763440860215055
b620cef8a591d743	1179	170	0.1441899915182358
245e8013a9dc76bf	2160	191	0.08842592592592592
53e0619a8fcd7b24	359	24	0.06685236768802229
1dba8f04923c576e	1201	169	0.14071606994171523
ad54f2e36b87c091	423	27	0.06382978723404255
043786ca915d2feb	316	85	0.2689873417721519
e631984f502ac7db	526	84	0.1596958174904943
47b8f0d95c32e1a6	581	64	0.11015490533562823
49a0d5b316f8ce27	769	150	0.19505851755526657
75402b8e6fcd913a	1031	68	0.06595538312318137
0812596f4caedb37	1355	433	0.3195571955719557
5f7802ad1e3c946b	388	107	0.2757731958762887
1b54def98a023c76	383	36	0.09399477806788512
b1e7df3492ac0856	1261	272	0.21570182394924664
087526ceb3f9a4d1	1614	578	0.35811648079306074
9120bcead748f356	2568	933	0.3633177570093458
6d9a2e07513b8c4f	2125	406	0.19105882352941175
3249f158d7ae6bc0	745	142	0.1906040268456376
74620ba8c395f1de	1127	373	0.33096716947648624
f259e16adcb73408	1074	342	0.31843575418994413
5d031b7642a89cfe	2252	593	0.2633214920071048
c047f32ab8d591e6	2603	952	0.3657318478678448
759e6a804bf2c31d	3478	1064	0.30592294422081656
2d35bac8f917640e	59	8	0.13559322033898305
c42689d5f07b31ae	1529	460	0.30085022890778285
c6ea315970482dfb	2203	223	0.10122560145256468
d26be4c918a7f350	368	118	0.32065217391304346
aeb425fc3d198067	572	46	0.08041958041958042
89a1db753026c4ef	705	103	0.14609929078014183
b60a7c32859efd41	437	48	0.10983981693363844
9af120ed864c3b75	2665	580	0.2176360225140713
8417acdf503b92e6	2126	586	0.2756349952963311
0d3bce64fa512897	1593	381	0.2391713747645951
ea4813b5d02679fc	408	9	0.022058823529411766
43b0cf9a182e67d5	480	75	0.15625
3efa10bc8267d945	92	9	0.09782608695652174
53de12a0f6794cb8	276	17	0.06159420289855073
8bf39c546a2e7d01	488	54	0.11065573770491803
0c6e89a1f7325d4b	422	27	0.06398104265402843
12a9bec0d364587f	414	62	0.1497584541062802
3ea945c0287b16df	308	31	0.10064935064935066
4cd28a650e179bf3	3277	1266	0.3863289594140983
ea9126df5c784b30	1455	341	0.23436426116838488
61a85d40b37efc29	845	152	0.17988165680473372
ade203785491cfb6	895	88	0.09832402234636871
9d326ec54817abf0	1039	273	0.2627526467757459
56410fba783edc92	1100	132	0.12
8b65e90acfd12473	455	42	0.09230769230769231
ea54d3f769012bc8	578	86	0.14878892733564014
92edb68c51073a4f	1970	569	0.28883248730964467
af4c85269370b1de	1896	734	0.3871308016877637
9803e2ab4c1576fd	1869	209	0.11182450508293205
3fc9d75a126eb480	649	101	0.15562403697996918
89fbecd120374a65	1692	292	0.17257683215130024
28dc71564ea93fb0	328	40	0.12195121951219512
fba9cd2316840e75	788	289	0.366751269035533
0acd413b8ef29567	534	139	0.2602996254681648
4ce2dabf80569137	3780	1156	0.3058201058201058
6dac892f710e453b	1685	302	0.17922848664688426
2e459a7d0cfb1836	670	222	0.33134328358208953
d12f540ac367e89b	2060	457	0.22184466019417476
2a4381e7cfd6b059	238	25	0.10504201680672269
c310daef76895b24	352	39	0.11079545454545454
08a7c521e6d9bf43	335	54	0.16119402985074627
389b671a50df4c2e	1546	350	0.22639068564036222
6e43208b5fc9d1a7	1306	211	0.16156202143950996
abf0e7c439d56218	2163	648	0.29958391123439665
56019acdf82eb743	2078	389	0.18719923002887393
fb4e205863c9a71d	389	60	0.15424164524421594
3e970b8a2546cd1f	341	104	0.30498533724340177
34ceb02d865f7a19	1516	543	0.358179419525066
b14a932c50867fed	1105	471	0.4262443438914027
62b5eafd10743c89	2811	499	0.1775168979011028
740951ce6abf38d2	1276	328	0.25705329153605017
bc7460fdea912835	1723	471	0.273360417875798
03d7af598c64b21e	533	162	0.30393996247654786
3c1fbd4e520796a8	113	5	0.04424778761061947
73250e18fcdb49a6	622	212	0.3408360128617363
096e43db17c852af	776	129	0.16623711340206185
3fa01d2e79865b4c	1772	816	0.4604966139954853
379bea2580f14c6d	676	213	0.3150887573964497
6ed3102a478c59fb	1343	419	0.31198808637379
0857bfe2dc941a63	1834	353	0.19247546346782987
9b3fda17e248650c	2363	917	0.38806601777401606
531b2e046cd978fa	205	22	0.1073170731707317
73b5e6dcf08a1249	983	104	0.10579857578840285
6acd458e029b7f31	1293	441	0.34106728538283065
0cbaef31264d8975	967	286	0.2957600827300931
ec658a37d204f9b1	2542	912	0.35877261998426435
c340e782df6ba951	756	249	0.32936507936507936
ba0c87d694fe1235	1448	474	0.32734806629834257
4e097d15ba386cf2	601	189	0.3144758735440932
e3819bd47f56ac02	1315	48	0.03650190114068441
